id,slug,council_name,type,county,district,region,website,data_source,ons_code
32036,netley-marsh-parish-council,Netley Marsh Parish Council,parish,Hampshire,New Forest,South East,https://www.netleymarsh-pc.gov.uk,excel,
34602,nettlebed-parish-council,Nettlebed Parish Council,parish,Oxfordshire,South Oxfordshire,South East,https://www.nettlebed-pc.gov.uk,excel,
4436,nettlecombe-parish-council,Nettlecombe Parish Council,parish,Somerset,Somerset,South West,http://www.nettlecombewestsomerset.life/,excel,
32398,nettleden-with-pratling-street-parish-council,Nettleden with Pratling Street Parish Council,parish,Kent,Maidstone,South East,https://www.nettledenpc.org.uk,excel,
36204,nettleham-parish-council,Nettleham Parish Council,parish,West Lindsey,West Lindsey,East Midlands,,excel,
6168,nettlestead-parish-meeting,Nettlestead Parish Meeting,parish_meeting,Suffolk,Babergh & Mid Suffolk,East of England,,excel,
6559,nettleton-parish-council,Nettleton Parish Council,parish,Wiltshire,Wiltshire,South West,,excel,
36205,nevill-holt-parish-council,Nevill Holt Parish Council,parish,Harborough,Harborough,East Midlands,,excel,
3714,new-alresford-town-council,New Alresford Town Council,town,Hampshire,Winchester,South East,https://www.newalresford-tc.gov.uk,excel,
4685,new-buckenham-parish-council,New Buckenham Parish Council,parish,Norfolk,Breckland,East of England,https://www.newbuckenhamparishcouncil.gov.uk,excel,
31410,new-byth-parish-council,New Byth Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
36206,new-forest-parish-council,New Forest Parish Council,parish,,,Yorkshire and the Humber,,excel,
36207,new-leake-parish-council,New Leake Parish Council,parish,East Lindsey,East Lindsey,East Midlands,,excel,
31412,new-malton-parish-council,New Malton Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
32037,new-milton-town-council,New Milton Town Council,town,Hampshire,New Forest,South East,https://www.newmiltontowncouncil.gov.uk,excel,
32554,new-romney-town-council,New Romney Town Council,town,Kent,Folkestone & Hythe,South East,,excel,
36208,new-waltham-parish-council,New Waltham Parish Council,parish,North East Lincolnshire,North East Lincolnshire,Yorkshire and the Humber,,excel,
33773,newall-with-clifton-parish-council,Newall with Clifton Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
6819,newark-town-council,Newark Town Council,town,Nottinghamshire,Newark & Sherwood,East Midlands,,excel,
36597,newbiggin-by-the-sea-parish-council-1,Newbiggin by the Sea Parish Council,parish,,,North East,,excel,
34349,newbiggin-by-the-sea-parish-council,Newbiggin-by-the-Sea Parish Council,parish,Northumberland,Northumberland,North East,https://www.newbiggintowncouncil.gov.uk,excel,
30320,newbold-astbury-cum-moreton-parish-council,Newbold Astbury-cum-Moreton Parish Council,parish,Cheshire,Cheshire East,North West,https://www.astbury-moreton-pc.gov.uk,excel,
36598,newbold-pacey-parish-council,Newbold Pacey Parish Council,parish,,,West Midlands,,excel,
36717,newbold-pacey-and-ashorne-parish-council,Newbold Pacey and Ashorne Parish Council,parish,Warwickshire,Stratford-on-Avon,West Midlands,,excel,
31415,newbold-parish-council,Newbold Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
32805,newbold-verdon-parish-council,Newbold Verdon Parish Council,parish,Leicestershire,Hinckley & Bosworth,East Midlands,https://www.newboldverdon-pc.gov.uk,excel,
6500,newborough-parish-council,Newborough Parish Council,parish,Staffordshire,Staffordshire,West Midlands,,excel,
5068,newborough-and-borough-fen-parish-council,Newborough and Borough Fen Parish Council,parish,Cambridgeshire,Peterborough,East of England,https://www.newboroughandboroughfen-pc.gov.uk,excel,
34214,newbottle-parish-council,Newbottle Parish Council,parish,Northamptonshire,West Northamptonshire,East Midlands,https://www.newbottleparishcouncil.gov.uk,excel,
34350,newbrough-parish-council,Newbrough Parish Council,parish,Northumberland,Northumberland,North East,,excel,
6674,newburgh-parish-meeting,Newburgh (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36978,newbury-town-council,Newbury Town Council,town,West Berkshire,West Berkshire,South East,https://www.newbury.gov.uk,excel,
5801,newby,Newby,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33774,newby-parish-council,Newby Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36211,newby-with-mulwith-parish-council,Newby with Mulwith Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
6283,newcastle-on-clun-parish-council,Newcastle on Clun Parish Council,parish,Shropshire,Shropshire,West Midlands,,excel,
35350,newdigate-parish-council,Newdigate Parish Council,parish,Surrey,Mole Valley,South East,,excel,
4081,newenden,Newenden,parish,Kent,Ashford,South East,https://www.Newenden-PC.gov.uk,excel,
31848,newent-town-council,Newent Town Council,town,Gloucestershire,Forest of Dean,South West,https://www.newenttowncouncil.gov.uk,excel,
30321,newhall-parish-council,Newhall Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
4865,newhaven-town-council,Newhaven Town Council,town,East Sussex,East Sussex,South East,https://www.newhaventowncouncil.gov.uk,excel,
3706,newhaven-town-council-1,Newhaven Town Council,town,East Sussex,Lewes & Eastbourne,South East,https://www.newhaventowncouncil.gov.uk,excel,
5628,newick-parish-council,Newick Parish Council,parish,East Sussex,East Sussex,South East,,excel,
6381,newick-parish-council-1,Newick Parish Council,parish,East Sussex,Lewes & Eastbourne,South East,,excel,
34603,newington-parish-council,Newington Parish Council,parish,Oxfordshire,South Oxfordshire,South East,https://www.newingtonoxford-pc.gov.uk,excel,
5802,newland,Newland,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
3639,newmarket-town-council,Newmarket Town Council,town,Suffolk,West Suffolk,East of England,https://www.newmarket.gov.uk,excel,
6390,newnham-parish-council,Newnham Parish Council,parish,Hampshire,Basingstoke & Deane,South East,,excel,
31417,newport-parish-council,Newport Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
3558,newquay-town-council,Newquay Town Council,town,Cornwall,Cornwall,South West,https://www.newquaycouncil.uk/,excel,
5803,newsham,Newsham,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33974,newsham-with-breckenbrough-parish-council,Newsham with Breckenbrough Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
32722,newsholme-parish-council,Newsholme Parish Council,parish,Lancashire,Ribble Valley,North West,,excel,
4714,newstead-parish-council,Newstead Parish Council,parish,Nottinghamshire,Gedling,East Midlands,https://www.newsteadparishcouncil.gov.uk,excel,
36599,newtimber-parish-council,Newtimber Parish Council,parish,Mid Sussex,Mid Sussex,South East,,excel,
31101,newton-abbot-parish-council,Newton Abbot Parish Council,parish,Devon,Teignbridge,South West,,excel,
36212,newton-bewley-parish-council,Newton Bewley Parish Council,parish,Hartlepool,Hartlepool,North East,,excel,
34088,newton-bromswold-parish-meeting,Newton Bromswold Parish Meeting,parish_meeting,Northamptonshire,North Northamptonshire,East Midlands,,excel,
4220,newton-flotman-parish-council,Newton Flotman Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,https://www.newtonflotman-pc.gov.uk,excel,
36213,newton-grange-parish-council,Newton Grange Parish Council,parish,,,East Midlands,,excel,
5804,newton-kyme-cum-toulston,Newton Kyme cum Toulston,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
6811,newton-morrell-parish-meeting,Newton Morrell (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36214,newton-mulgrave-parish-council,Newton Mulgrave Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
4504,newton-parish-council-1,Newton Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.newton-pc.gov.uk,excel,
34521,newton-purcell-with-shelswell-parish-meeting,Newton Purcell with Shelswell Parish Meeting,parish_meeting,Oxfordshire,Cherwell,South East,,excel,
31058,newton-st-cyres-parish-council,Newton St. Cyres Parish Council,parish,Devon,Mid Devon,South West,,excel,
5449,newton-toney-parish-council,Newton Toney Parish Council,parish,Wiltshire,Wiltshire,South West,https://www.newtontoney-pc.gov.uk,excel,
33507,newton-and-little-oakley-parish-council,Newton and Little Oakley Parish Council,parish,North Northamptonshire,North Northamptonshire,East Midlands,,excel,
6799,newton-by-castle-acre-parish-meeting,Newton by Castle Acre Parish Meeting,parish_meeting,Norfolk,Breckland,East of England,,excel,
34351,newton-by-the-sea-parish-council,Newton by the Sea Parish Council,parish,Northumberland,Northumberland,North East,,excel,
34408,newton-by-the-sea-parish-council-1,Newton-by-the-Sea Parish Council,parish,Northumberland,Northumberland,North East,,excel,
30080,newton-in-the-isle-parish-council,Newton-in-the-Isle Parish Council,parish,Cambridgeshire,Fenland,East of England,,excel,
5805,newton-le-willows,Newton-le-Willows,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33780,newton-on-ouse-parish-council,Newton-on-Ouse Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
34352,newton-on-the-moor-and-swarland-parish-council,Newton-on-the-Moor and Swarland Parish Council,parish,Northumberland,Northumberland,North East,,excel,
32723,newton-with-clifton-parish-council,Newton-with-clifton Parish Council,parish,Lancashire,Fylde,North West,,excel,
32058,newtown-parish-council,Newtown Parish Council,parish,Hampshire,Basingstoke and Deane,South East,,excel,
5629,ninfield-parish-council,Ninfield Parish Council,parish,East Sussex,East Sussex,South East,,excel,
30469,no-mans-heath-and-district-parish-council,No Man's Heath and District Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
30435,no-mans-heath-district-parish-council,No Mans Heath & District Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
33051,nocton-parish-council,Nocton Parish Council,parish,Lincolnshire,North Kesteven,East Midlands,,excel,
34522,noke-parish-meeting,Noke Parish Meeting,parish_meeting,Oxfordshire,Cherwell,South East,,excel,
32540,noning-parish-council,Noning Parish Council,parish,Kent,Dover,South East,,excel,
32591,nonington-parish-council,Nonington Parish Council,parish,Kent,Dover,South East,,excel,
5596,norbury-and-roston-parish-council,Norbury And Roston Parish Council,parish,Derbyshire,Derbyshire Dales,East Midlands,,excel,
5324,norbury-parish-council,Norbury Parish Council,parish,Staffordshire,Staffordshire,West Midlands,https://www.norburystafford.co.uk/,excel,
34353,norham-parish-council,Norham Parish Council,parish,Northumberland,Northumberland,North East,https://www.norhamparishcouncil.gov.uk,excel,
30436,norley-parish-council,Norley Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
6133,normanby-parish-meeting,Normanby (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33052,normanby-by-spital-parish-council,Normanby by Spital Parish Council,parish,Lincolnshire,West Lindsey,East Midlands,,excel,
36215,normanby-le-wold-parish-council,Normanby le Wold Parish Council,parish,West Lindsey,West Lindsey,East Midlands,,excel,
32826,normanton-le-heath-parish-council,Normanton le Heath Parish Council,parish,Leicestershire,North West Leicestershire,East Midlands,https://www.normanton-le-heath-pc.org.uk,excel,
34436,normanton-on-trent-parish-council,Normanton on Trent Parish Council,parish,Nottinghamshire,Bassetlaw,East Midlands,,excel,
34435,normanton-on-the-wolds-parish-council-1,Normanton on the Wolds Parish Council,parish,Nottinghamshire,Rushcliffe,East Midlands,,excel,
5252,normanton-on-soar-parish-council,Normanton-on-Soar Parish Council,parish,Nottinghamshire,Rushcliffe,East Midlands,https://www.nospc.org.uk,excel,
34523,north-aston-parish-meeting,North Aston Parish Meeting,parish_meeting,Oxfordshire,Cherwell,South East,,excel,
4656,north-baddesley-parish-council,North Baddesley Parish Council,parish,Hampshire,Test Valley,South East,https://www.northbaddesley-pc.gov.uk,excel,
35108,north-barrow-parish-council,North Barrow Parish Council,parish,Somerset,Somerset,South West,,excel,
6220,north-bovey,North Bovey,parish,Devon,Teignbridge,South West,,excel,
31006,north-bovey-parish-council,North Bovey Parish Council,parish,Devon,Teignbridge,South West,,excel,
6560,north-bradley-parish-council,North Bradley Parish Council,parish,Wiltshire,Wiltshire,South West,,excel,
32172,north-bromyard-group-parish-council,North Bromyard Group Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
4437,north-cadbury-grouped-council,North Cadbury - Grouped Council,parish,Somerset,Somerset,South West,https://www.northcadbury.org.uk/,excel,
35109,north-cadbury-parish-council,North Cadbury Parish Council,parish,Somerset,Somerset,South West,,excel,
33053,north-carlton-parish-council,North Carlton Parish Council,parish,Lincolnshire,West Lindsey,East Midlands,,excel,
31963,north-cerney-parish-council,North Cerney Parish Council,parish,Gloucestershire,Cotswold,South West,,excel,
35110,north-cheriton-parish-council,North Cheriton Parish Council,parish,Somerset,Somerset,South West,,excel,
31422,north-cliffe-parish-council,North Cliffe Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
7046,north-clifton-parish-meeting,North Clifton Parish Meeting,parish_meeting,Nottinghamshire,Newark & Sherwood,East Midlands,,excel,
33054,north-cockerington-parish-council,North Cockerington Parish Council,parish,Lincolnshire,East Lindsey,East Midlands,,excel,
35277,north-cove-parish-council,North Cove Parish Council,parish,Suffolk,East Suffolk,East of England,,excel,
5806,north-cowton,North Cowton,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
3745,north-curry-parish-council,North Curry Parish Council,parish,Somerset,Somerset,South West,https://northcurry.com/,excel,
31442,north-dalton-parish-council,North Dalton Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,https://www.northdaltonparishcouncil.org.uk,excel,
5807,north-deighton,North Deighton,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
4995,north-duffield,North Duffield,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.northduffieldparishcouncil.gov.uk,excel,
33783,north-duffield-parish-council,North Duffield Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.northduffieldparishcouncil.gov.uk,excel,
